Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Village of Homer,53 South Main St,,Homer,NY,13077,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.634612,-76.178778,11/10/2022,94843,2022-11-10 02:00:27,,,,09/13/2017,J1772
ELEC,Empire Outlets Garage,35B Richmond Terrace,,Staten Island,NY,10301,,888-264-2208,E,,Public - Credit card at all times,6am-12am daily,A D Debit M V,,5,,,Volta,https://voltacharging.com/,GPS,40.644763,-74.075837,06/14/2022,220701,2022-06-14 16:24:51,P,,,05/27/2022,J1772
ELEC,Best Western Saranac Lake - Tesla Destination,487 Lake Flower Ave,,Saranac Lake,NY,12983,,518-891-1970  877-798-3752,E,,Public,24 hours daily,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.314712,-74.119133,11/03/2020,150637,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,NATIONAL GRID KOHLS OLEAN,N Barry St,,Olean,NY,14760,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.081885,-78.427994,11/10/2022,162237,2022-11-10 00:52:59,,,,06/12/2020,J1772
ELEC,MB OF BUFFALO DC MERC BUFF 2,8185 Main St,,Williamsville,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.964544,-78.688794,11/10/2022,202804,2022-11-10 01:12:57,,,,12/18/2021,CHADEMO J1772COMBO
ELEC,NYS ORDA GORE MOUNTAIN,793 Peaceful Valley Rd,,North Creek,NY,12853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.671232,-74.007635,11/10/2022,123391,2022-11-10 00:56:39,,,,05/29/2019,J1772
ELEC,iPark 530 E 80th Street - Tesla Destination,530 E 80th St,,New York,NY,10075,,212-439-1580  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.771136,-73.948252,11/03/2020,115151,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,BURNS MGT OXFORD 2,6213 Johnston Rd,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.684760,-73.868266,11/10/2022,118705,2022-11-10 00:55:28,,,,02/23/2019,J1772
ELEC,OLYMPIC SPORTS  SPORTS 9,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220623,-73.923820,11/10/2022,182115,2022-11-10 01:06:39,,,,01/27/2021,J1772
ELEC,BMW FREEPORT STATION 01,100 Cleveland Ave,,Freeport,NY,11520,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.654208,-73.569134,11/10/2022,162449,2022-11-10 00:41:39,,,,06/12/2020,J1772
ELEC,CENTROTHERM CENTROL F2,427 S Pearl St,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.637810,-73.758930,11/10/2022,187554,2022-11-10 01:03:07,,,,04/13/2021,J1772
ELEC,Exit 34 (Canastota),Unnamed Road,,Canastota,NY,13032,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.088842,-75.749911,11/10/2022,187172,2022-11-10 02:01:13,,,,03/22/2021,J1772
ELEC,Simmons Rockwell Nissan,224 Colonial Dr,,Horseheads,NY,14845,,,E,,Public - Call ahead,Dealership business hours; contact 607-398-6666 for more information,,,1,1,,Non-Networked,,GPS,42.162460,-76.867435,02/10/2022,44348,2022-02-10 19:42:29,P,,,11/30/2011,CHADEMO J1772 J1772COMBO
ELEC,RRH RIEDMAN CAMP3,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.202118,-77.574545,11/10/2022,173961,2022-11-10 00:55:40,,,,01/27/2021,J1772
ELEC,Four Brothers Dover Plains,3189 Route 22,Chargers are on the South Side of the restaurant.,Dover Plains,NY,12522,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,41.742215,-73.582737,10/05/2022,201193,2022-10-05 22:55:18,,,,11/16/2021,J1772
ELEC,RRH RIEDMAN CAMPUS,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.202337,-77.574576,11/10/2022,173966,2022-11-10 00:55:39,,,,01/27/2021,J1772
ELEC,BURNS MGT SGA 5,19 Seward St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.087249,-73.795773,11/10/2022,162128,2022-11-10 00:55:26,,,,06/12/2020,J1772
ELEC,KIA OF GREECE ABB STATION 1,4321 W Ridge Rd,,Rochester,NY,14626,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.215445,-77.744403,11/10/2022,233182,2022-11-10 01:15:29,,,,10/09/2022,J1772COMBO
ELEC,854ELLICOTT 854 ELLICOTT 2,854 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.901762,-78.867248,11/10/2022,180117,2022-11-10 00:53:05,,,,01/27/2021,J1772
ELEC,Standard Parking 270 Greenwich - Tesla Destination,270 Greenwich St,,New York,NY,10007,,800-836-6666  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.715543,-74.011435,11/03/2020,115076,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Tuthilltown Spirits - Tesla Destination,14 Gristmill Ln,,Gardiner,NY,12525,,845-633-8734  877-798-3752,E,,Public,24 hours daily,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.687197,-74.175388,11/03/2020,114944,2021-03-11 23:22:17,P,,,02/01/2016,J1772 TESLA
ELEC,597 Clarkson Ave,597 Clarkson Ave,,Brooklyn,NY,11203,,888-356-8911,E,,Public,24 hours daily,,,4,,,FLO,https://flo.ca/,GPS,40.656102,-73.940436,11/10/2022,197855,2022-11-10 01:42:34,,,,10/16/2021,J1772
ELEC,INN SQ INN SQ GW 4,100 Clinton Ave S,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.155268,-77.605377,11/10/2022,204920,2022-11-10 01:12:18,,,,01/15/2022,J1772
ELEC,NAT GRID WRKPLC SOC LOT2 STN 3,344 W. Genesee St.,,Syracuse,NY,13202,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.052745,-76.155110,11/10/2022,183121,2022-11-10 00:57:48,,,,01/27/2021,J1772
ELEC,RPI 1 RPI 1,2 Colvin Cir,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731386,-73.669086,11/10/2022,162264,2022-11-10 00:52:35,,,,06/12/2020,J1772
ELEC,799 SENECA STATION 6,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.875076,-78.847686,11/10/2022,191250,2022-11-10 01:09:32,,,,06/19/2021,J1772
ELEC,MEM. PLZ STATION 2,42 Memorial Plaza,,Pleasantville,NY,10570,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.134508,-73.792877,11/10/2022,234635,2022-11-10 01:17:45,,,,10/19/2022,J1772
ELEC,iPark 112 E 65th Street - Tesla Destination,112 E 65th St,,New York,NY,10065,,646-556-7342  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.766174,-73.966419,11/03/2020,115001,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,286WAE 286 WAS AVE EXT,286 Washington Ave Ext,,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.705350,-73.860690,11/10/2022,152461,2022-11-10 01:00:44,,,,01/16/2020,J1772
ELEC,TOWNOFHEMPSTEAD EAST MARINA 1N,1501 Lido Blvd,,Point Lookout,NY,11569,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.592463,-73.584309,11/10/2022,162282,2022-11-10 00:51:48,,,,06/12/2020,J1772
ELEC,City Parking RL Mercer Street - Tesla Destination,40  Mercer St,,New York,NY,10025,,212-219-3413  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721244,-74.000920,11/03/2020,115118,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,NATIONAL GRID KOHLS BUFFALO,2232 Delaware Ave,,Buffalo,NY,14216,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.944740,-78.870385,11/10/2022,162206,2022-11-10 00:53:24,,,,06/12/2020,J1772
ELEC,484 43rd St,484 43rd St,,Brooklyn,NY,11232,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.649116,-74.006479,11/10/2022,202164,2022-11-10 01:42:34,,,,12/08/2021,J1772
ELEC,35-58 72nd St,35-58 72nd St,,Jackson Heights,NY,11372,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.748940,-73.893721,11/10/2022,217408,2022-11-10 01:42:34,,,,05/12/2022,J1772
ELEC,Parkright 670 W 43rd Street - Tesla Destination,670 W 43rd St,,New York,NY,10036,,212-247-7303  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.762316,-74.000256,11/03/2020,115178,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,TPWC  TPWC 11,2594 Western Av,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714340,-73.934700,11/10/2022,227773,2022-11-10 01:10:26,,,,09/17/2022,J1772
ELEC,Village of Jordan,7 Mechanic Street,,Jordan,NY,13080,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,43.065655,-76.472259,11/10/2022,123129,2022-11-10 02:00:34,,,,04/01/2019,J1772
ELEC,LABELLA LABELLA,4 British American Blvd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.758601,-73.818854,11/10/2022,230740,2022-11-10 01:16:08,,,,09/30/2022,J1772
ELEC,159 WOLF OFFBLD 159 WOLF RIGHT,159 Wolf Rd,,Albany,NY,12205,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.721222,-73.801094,11/10/2022,185652,2022-11-10 01:07:41,,,,03/06/2021,J1772
ELEC,ECONOLODGE ECONOLODGE 1.1,237 W Main St,,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.848682,-74.306880,11/10/2022,154172,2022-11-10 01:01:39,,,,02/29/2020,J1772
ELEC,WATERVLIET DOME 4,1300 2nd Ave,,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.724046,-73.702833,11/10/2022,195912,2022-11-10 01:10:50,,,,09/15/2021,J1772
ELEC,TOWNE TV EV 1,3125-3133 Carman Rd,,Schenectady,NY,12303,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.762775,-73.940010,11/10/2022,192933,2022-11-10 01:09:48,,,,07/17/2021,J1772
ELEC,TPWC  TPWC 5,100 W Creek Ln,,Altamont,NY,12009,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.714324,-73.935880,11/10/2022,227429,2022-11-10 01:10:25,,,,09/10/2022,J1772
ELEC,FMCC FMCC 1,2805 NY-67,,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.983444,-74.292990,11/10/2022,174638,2022-11-10 00:59:09,,,,01/27/2021,J1772
ELEC,ROCHESTER NY EAST END GW-1,475 East Ave,,Rochester,NY,14604,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.157025,-77.600445,11/10/2022,167229,2022-11-10 01:05:13,,,,10/02/2020,J1772
ELEC,Ruge's Chevrolet,3692 Route 44,,Millbrook,NY,12545,,845-444-3039,E,,Public - Call ahead,Dealership business hours; for customer use only,,,1,,,Non-Networked,,200-9,41.791563,-73.659717,06/07/2021,53442,2022-04-28 20:01:31,P,,,10/01/2012,J1772
ELEC,NEFJ EV 2,1575 Western Ave,,Albany,NY,12203,,888-758-4389,E,,Public,Mon 9:00am - 6:00pm; Tue 9:00am - 6:00pm; Wed 9:00am - 6:00pm; Thu 9:00am - 6:00pm; Fri 9:00am - 6:00pm; Sat 9:00am - 6:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.685026,-73.847941,11/10/2022,191762,2022-11-10 01:09:42,,,,07/03/2021,J1772
ELEC,Village of Montour Falls,236 W. Main Street,,Montour Falls,NY,14865,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.346628,-76.848079,11/10/2022,121285,2022-11-10 02:00:30,,,,04/01/2018,J1772
ELEC,Bear Mountain State Park,3006 Seven Lakes Drive,,Bear Mountain,NY,10911,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.310723,-73.988834,11/10/2022,123056,2022-11-10 02:00:32,,,,04/01/2019,J1772
ELEC,SCHENECTADY LIBERTY-YATES,17 Broadway,,Schenectady,NY,12305,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.815406,-73.940711,11/10/2022,162421,2022-11-10 00:42:43,,,,06/12/2020,J1772
ELEC,CHEEKTOWAGA ALEXANDER #1,275 Alexander Ave,,Buffalo,NY,14211,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.913097,-78.791247,11/10/2022,183767,2022-11-10 01:07:10,,,,02/04/2021,J1772
ELEC,Prettejohn Public Parking Lot,17 Commercial St,Located behind the Livonia Inn,Livonia,NY,14487,,585-346-2010,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.821089,-77.668047,03/07/2022,87725,2022-03-07 19:49:53,LG,,,09/13/2017,J1772
ELEC,Village of Cherry Valley,2 Genesee St,Located near Village Park entrance,Cherry Valley,NY,13320,,607-264-3791,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.797294,-74.758022,03/03/2020,104135,2022-02-24 19:40:27,P,,,10/04/2018,J1772
ELEC,BROAD MANAGMENT STATION 2,70 Hatfield Ln,,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.397903,-74.341796,11/10/2022,197068,2022-11-10 01:10:43,,,,10/02/2021,J1772
ELEC,Towers on the Hudson,2000 6th Ave,,Troy,NY,12180,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,10,,,LIVINGSTON,https://www.solution.energy,GPS,42.732960,-73.684950,07/12/2022,223112,2022-07-12 20:31:42,P,,,10/28/2021,J1772
ELEC,Depot Square,620 Main Street,,Sparkill,NY,10976,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.029368,-73.928992,11/10/2022,155356,2022-11-10 02:00:48,,,,04/01/2020,J1772
ELEC,ARCHER GREEN MI STATION 1,92-23 168th St,,JAMAICA,NY,11433,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.705220,-73.791470,11/10/2022,225478,2022-11-10 01:09:26,,,,08/13/2022,J1772
ELEC,SRYMCASSB MALTA 1.3,8-10 Medical Park Dr,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.975720,-73.806150,11/10/2022,171438,2022-11-10 01:06:51,,,,01/23/2021,J1772
ELEC,La Terazza New City,291 South Main St,,New City,NY,10956,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,4,,,LIVINGSTON,https://www.solution.energy,GPS,41.137360,-73.991410,07/12/2022,223134,2022-07-12 20:31:42,P,,,12/17/2021,J1772
ELEC,Shults Resale Center,3979 Vineyard Drive,,Dunkirk,NY,14048,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.457661,-79.319111,10/05/2022,217125,2022-10-05 22:58:45,,,,05/06/2022,J1772
ELEC,Northeast Bronx YMCA,1250 E 229th St,,Bronx,NY,10466,,347-389-6140,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,4,,,Non-Networked,,GPS,40.882786,-73.841986,02/10/2022,205826,2022-02-10 19:42:29,P,,,02/04/2022,J1772
ELEC,BORO PARK BORO CHARGE 1,4915 10th Ave,,Borough Park,NY,11219,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.638583,-73.998687,11/10/2022,206908,2022-11-10 01:14:03,,,,02/23/2022,J1772
ELEC,Bidleman Ford,305 Grant Ave,,Auburn,NY,13021,,315-252-7255,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.956043,-76.544178,09/14/2022,227071,2022-09-14 15:49:44,P,,,08/26/2022,J1772
ELEC,Howard Commons,2368 Lyell Ave,,Rochester,NY,14606,,518-691-3119,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,43.165498,-77.690878,07/14/2021,191107,2022-02-10 19:42:29,P,,,05/31/2021,J1772
ELEC,Enterprise Parking 219 E 69th St - Tesla Destination,219 E 69th St,,New York,NY,10021,,877-798-3752  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767519,-73.960678,11/03/2020,168757,2021-03-11 23:22:17,P,,,11/03/2020,J1772 TESLA
ELEC,ALBANY COUNTY S PEARL STN 1,722 S Pearl St,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.627523,-73.767238,11/10/2022,224504,2022-11-10 01:14:51,,,,07/28/2022,J1772
ELEC,233 LAKE AVE GROVE 1.2,233 Lake Ave,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.085550,-73.765625,11/10/2022,182058,2022-11-10 01:06:28,,,,01/27/2021,J1772
ELEC,Nemer Volkswagen,550 Troy Schenectady Rd,,Latham,NY,12110,,844-623-1001,E,,Public,24 hours daily,A CREDIT D M V,,8,,,LIVINGSTON,https://www.solution.energy,GPS,42.749990,-73.764340,07/12/2022,223224,2022-07-12 20:31:42,P,,,12/03/2021,J1772
ELEC,NEW HARTFORD GW-1 1.1,8635 Clinton St,,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.092808,-75.316605,11/10/2022,174768,2022-11-10 00:58:38,,,,01/27/2021,J1772
ELEC,Cabela's Crossing - Tesla Supercharger,2013 Walden Avenue,,Cheektowaga,NY,14225,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,42.907291,-78.762217,10/11/2021,153790,2021-11-04 18:37:47,P,,,02/14/2020,TESLA
ELEC,Energy Plus Site 8,11 Riverside Dr,Parking garage,New York,NY,10023,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.781104,-73.984478,10/05/2022,219453,2022-10-05 22:55:59,,,,05/23/2022,J1772
ELEC,CORNELL STATION6,343 Campus Rd,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.444830,-76.482548,11/10/2022,229267,2022-11-10 00:51:52,,,,09/27/2022,J1772
ELEC,Oswego Town Hall,164 W 2nd St.,,Oswego,NY,13126,,844-623-1001,E,,Public - Credit card at all times,24 hours daily,A CREDIT D M V,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.455290,-76.511340,11/10/2022,233086,2022-11-10 16:40:31,P,,,08/11/2022,J1772
ELEC,City Hall of Plattsburgh,41 City Hall Pl,,Plattsburgh,NY,12901,,518-563-7701,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,2,,,Non-Networked,,GPS,44.699021,-73.451723,10/11/2022,227687,2022-10-11 18:56:12,P,,,09/13/2022,J1772
ELEC,266 13th St,266 13th St,,Brooklyn,NY,11215,,888-356-8911,E,,Public,24 hours daily,,,2,,,FLO,https://flo.ca/,GPS,40.667017,-73.988698,11/10/2022,222574,2022-11-10 01:42:34,,,,07/07/2022,J1772
ELEC,Oakwood Commons Parking Garage,2507 South Rd,,Poughkeepsie,NY,12601,,845-463-1701,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,41.659072,-73.932101,03/07/2022,167129,2022-03-07 19:49:53,P,,,09/21/2020,J1772
ELEC,Walmart 1949 Fredonia,10401 Bennett Road,,Fredonia,NY,14063,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,42.453790,-79.311180,11/10/2022,168359,2022-11-10 01:24:00,,,,11/13/2020,CHADEMO J1772COMBO
ELEC,Enterprise 309 Gold Street - Tesla Destination,309 Gold St,,Brooklyn,NY,11201,,212-564-3199  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.695013,-73.982843,11/03/2020,114897,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,Saint Regis Mohawk Tribe Administration Building,29 Margaret Terrance Memorial Way,,Hogansburg,NY,13655,,518-358-2963,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,44.978062,-74.668916,10/11/2022,227681,2022-10-11 18:56:12,P,,,09/13/2022,J1772
ELEC,TATABROOKFIELD #6,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755160,-73.955605,11/10/2022,174183,2022-11-10 00:57:37,,,,01/27/2021,J1772
ELEC,CAYUGA MED CTR. CAYUGA MEDICAL,101 Dates Dr,,Ithaca,NY,14850,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.468963,-76.538457,11/10/2022,186535,2022-11-10 01:00:32,,,,03/24/2021,J1772
ELEC,Bob Johnson Mazda,3755 W Henrietta Rd.,,Rochester,NY,14623,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,43.078910,-77.642050,10/05/2022,197754,2022-10-05 22:55:28,,,,10/14/2021,J1772
ELEC,Radha Krishna Corp / Quality Inn,454 James St,,Syracuse,NY,13203,,866-816-7584,E,,Public,,,,4,,,EV Connect,http://evconnect.com/,GPS,43.052463,-76.146717,11/10/2022,230833,2022-11-10 02:01:00,,,,09/30/2022,J1772
ELEC,Jones Beach Field 6,275 Bay Parkway,,Wantaugh,NY,11793,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,40.596790,-73.496049,11/10/2022,123092,2022-11-10 02:00:32,,,,04/01/2019,J1772
ELEC,Abbe Hall,Lennox Road,,Schenectady,NY,12308,,866-816-7584,E,,Public,,,,2,,,EV Connect,http://evconnect.com/,GPS,42.815708,-73.923732,11/10/2022,156046,2022-11-10 02:00:44,,,,05/01/2020,J1772
